"Date","High price","Low price","Closing price"
"2019-11-26","1653.18","1640.27","1652.36"
"2019-11-27","1656.90","1648.58","1652.80"
"2019-11-28","1654.71","1646.79","1654.71"
"2019-11-29","1658.49","1646.15","1646.34"
"2019-12-02","1661.21","1627.13","1628.71"
"2019-12-03","1643.69","1622.27","1625.44"
"2019-12-04","1650.21","1625.22","1648.15"
"2019-12-05","1657.95","1644.79","1648.50"
"2019-12-06","1662.73","1648.33","1660.85"
"2019-12-09","1660.51","1653.00","1655.32"
"2019-12-10","1654.46","1636.20","1649.75"
"2019-12-11","1658.18","1644.74","1656.75"
"2019-12-12","1670.40","1653.32","1668.58"
"2019-12-13","1687.22","1671.56","1677.13"
"2019-12-16","1700.10","1678.44","1699.99"
"2019-12-17","1702.01","1695.80","1702.01"
"2019-12-18","1707.73","1689.59","1691.12"
"2019-12-19","1699.95","1688.65","1690.55"
"2019-12-20","1709.61","1692.41","1707.82"
"2019-12-23","1712.33","1704.84","1710.97"
"2019-12-24","1713.06","1710.55","1711.86"
"2019-12-27","1719.13","1709.09","1716.33"
"2019-12-30","1715.92","1694.82","1696.61"
"2019-12-31","1697.35","1690.86","1691.16"
"2020-01-02","1719.75","1696.07","1716.52"
"2020-01-03","1710.70","1689.60","1695.06"
"2020-01-06","1691.18","1684.33","1690.17"
"2020-01-07","1706.95","1688.96","1698.28"
"2020-01-08","1699.95","1683.37","1697.27"
"2020-01-09","1711.00","1697.84","1698.87"
"2020-01-10","1701.59","1695.20","1698.72"
"2020-01-13","1707.72","1698.49","1705.24"
"2020-01-14","1710.74","1692.74","1710.74"
"2020-01-15","1724.61","1707.88","1723.99"
"2020-01-16","1738.09","1722.97","1732.21"
"2020-01-17","1752.03","1734.84","1747.03"
"2020-01-20","1756.08","1743.63","1747.39"
"2020-01-21","1745.91","1730.29","1744.62"
"2020-01-22","1751.00","1739.45","1741.24"
"2020-01-23","1742.31","1727.56","1732.76"
"2020-01-24","1754.65","1735.22","1746.24"
"2020-01-27","1738.07","1699.37","1702.53"
"2020-01-28","1722.17","1694.01","1718.55"
"2020-01-29","1734.32","1718.72","1729.08"
"2020-01-30","1731.09","1709.76","1712.50"
"2020-01-31","1726.58","1702.43","1706.09"
"2020-02-03","1713.39","1699.99","1708.42"
"2020-02-04","1741.83","1711.70","1741.83"
"2020-02-05","1786.96","1736.37","1782.60"
"2020-02-06","1800.40","1777.80","1791.05"
"2020-02-07","1796.97","1784.96","1794.60"
"2020-02-10","1796.63","1784.38","1794.16"
"2020-02-11","1824.20","1798.13","1823.27"
"2020-02-12","1823.85","1812.01","1821.77"
"2020-02-13","1819.22","1801.41","1816.49"
"2020-02-14","1825.97","1816.01","1818.28"
"2020-02-17","1826.54","1812.93","1820.33"
"2020-02-18","1818.48","1800.09","1811.68"
"2020-02-19","1830.27","1814.94","1829.88"
"2020-02-20","1834.60","1820.67","1823.35"
"2020-02-21","1821.72","1805.29","1812.37"
"2020-02-24","1799.87","1737.00","1742.03"
"2020-02-25","1756.77","1713.00","1714.38"
"2020-02-26","1727.84","1645.27","1721.67"
"2020-02-27","1716.87","1648.22","1671.16"
"2020-02-28","1634.60","1596.78","1616.10"
"2020-03-02","1672.24","1605.70","1629.19"
"2020-03-03","1689.89","1649.78","1666.19"
"2020-03-04","1691.89","1657.37","1677.32"
"2020-03-05","1700.41","1646.08","1657.41"
"2020-03-06","1631.77","1587.10","1602.38"
"2020-03-09","1539.21","1483.40","1503.93"
"2020-03-10","1558.06","1475.90","1487.43"
"2020-03-11","1516.93","1466.85","1473.58"
"2020-03-12","1406.66","1324.07","1328.90"
"2020-03-13","1440.45","1328.34","1342.88"
"2020-03-16","1315.99","1226.32","1298.19"
"2020-03-17","1351.79","1265.23","1327.05"
"2020-03-18","1315.96","1270.91","1284.37"
"2020-03-19","1322.51","1270.76","1322.36"
"2020-03-20","1373.22","1318.59","1318.59"
"2020-03-23","1307.79","1253.34","1261.57"
"2020-03-24","1339.43","1298.61","1339.43"
"2020-03-25","1401.01","1332.80","1384.79"
"2020-03-26","1425.10","1360.71","1425.10"
"2020-03-27","1413.57","1374.75","1385.99"
"2020-03-30","1416.39","1362.47","1416.39"
"2020-03-31","1464.48","1424.71","1464.48"
"2020-04-01","1437.61","1414.13","1426.27"
"2020-04-02","1434.19","1395.38","1423.07"
"2020-04-03","1429.81","1410.76","1419.13"
"2020-04-06","1461.11","1438.83","1454.39"
"2020-04-07","1494.45","1474.73","1487.10"
"2020-04-08","1474.26","1458.53","1472.78"
"2020-04-09","1489.96","1469.43","1477.15"
"2020-04-14","1506.40","1490.34","1506.23"
"2020-04-15","1509.62","1468.06","1469.48"
"2020-04-16","1490.20","1469.77","1485.10"
"2020-04-17","1529.65","1515.17","1527.62"
"2020-04-20","1537.06","1517.06","1536.95"
"2020-04-21","1528.99","1498.24","1498.24"
"2020-04-22","1532.35","1506.56","1531.84"
"2020-04-23","1555.29","1521.95","1550.58"
"2020-04-24","1537.39","1523.23","1527.71"
"2020-04-27","1550.76","1539.05","1542.78"
"2020-04-28","1585.29","1547.07","1581.13"
"2020-04-29","1599.08","1573.15","1596.34"
"2020-04-30","1605.27","1583.60","1585.27"
"2020-05-01","1581.34","1572.12","1573.91"
"2020-05-04","1541.89","1525.96","1527.82"
"2020-05-05","1557.14","1540.27","1556.51"
"2020-05-06","1569.37","1550.65","1550.76"
"2020-05-07","1571.53","1556.76","1568.07"
"2020-05-08","1585.91","1574.92","1584.21"
"2020-05-11","1595.48","1574.87","1586.20"
"2020-05-12","1600.54","1574.42","1600.54"
"2020-05-13","1583.71","1568.61","1569.60"
"2020-05-14","1562.59","1527.08","1535.31"
"2020-05-15","1560.28","1537.16","1542.81"
"2020-05-18","1604.36","1567.66","1604.36"
"2020-05-19","1612.61","1594.50","1609.86"
"2020-05-20","1624.16","1596.21","1623.66"
"2020-05-21","1624.74","1621.30","1622.39"
"2020-05-22","1624.39","1604.80","1622.05"
"2020-05-25","1652.40","1626.29","1647.10"
"2020-05-26","1662.62","1647.10","1652.86"
"2020-05-27","1664.82","1634.47","1639.98"
"2020-05-28","1687.05","1656.50","1685.90"
"2020-05-29","1684.61","1667.92","1672.56"
"2020-06-01","1689.49","1675.74","1687.52"
"2020-06-02","1703.82","1686.43","1699.05"
"2020-06-03","1722.66","1702.60","1721.68"
"2020-06-04","1722.90","1706.72","1716.07"
"2020-06-05","1734.76","1716.44","1734.15"
"2020-06-08","1729.16","1714.19","1721.61"
"2020-06-09","1727.00","1700.70","1713.28"
"2020-06-10","1727.28","1708.17","1709.62"
"2020-06-11","1687.74","1651.90","1651.90"
"2020-06-12","1672.76","1627.44","1651.70"
"2020-06-15","1653.60","1610.59","1650.60"
"2020-06-16","1700.37","1676.09","1690.02"
"2020-06-17","1713.57","1691.35","1709.65"
"2020-06-18","1707.48","1688.56","1695.23"
"2020-06-19","1708.40","1699.28","1701.89"
"2020-06-22","1706.05","1690.29","1694.02"
"2020-06-23","1723.20","1707.44","1721.58"
"2020-06-24","1717.90","1688.44","1689.12"
"2020-06-25","1698.40","1666.52","1697.41"
"2020-06-26","1720.00","1691.09","1692.06"
"2020-06-29","1705.06","1685.70","1699.40"
"2020-06-30","1704.80","1687.00","1694.19"
"2020-07-01","1714.36","1688.00","1706.67"
"2020-07-02","1731.75","1714.34","1731.75"
"2020-07-03","1740.41","1721.53","1724.45"
"2020-07-06","1752.63","1735.04","1751.81"
"2020-07-07","1745.60","1728.69","1742.47"
"2020-07-08","1746.18","1730.04","1741.85"
"2020-07-09","1753.84","1732.63","1733.26"
"2020-07-10","1746.33","1725.04","1743.98"
"2020-07-13","1769.80","1744.55","1768.41"
"2020-07-14","1764.02","1742.32","1760.20"
"2020-07-15","1794.14","1766.64","1791.94"
"2020-07-16","1784.52","1770.52","1781.81"
"2020-07-17","1801.99","1789.03","1798.85"
"2020-07-20","1829.07","1799.57","1826.45"
"2020-07-21","1841.74","1826.38","1827.98"
"2020-07-22","1830.00","1810.92","1822.55"
"2020-07-23","1840.02","1823.29","1824.70"
"2020-07-24","1805.61","1787.00","1791.87"
"2020-07-27","1801.84","1785.20","1798.50"
"2020-07-28","1799.32","1785.94","1794.50"
"2020-07-29","1799.59","1785.01","1788.56"
"2020-07-30","1788.01","1749.86","1760.82"
"2020-07-31","1792.46","1753.77","1753.77"
"2020-08-03","1799.86","1749.08","1793.82"
"2020-08-04","1803.77","1770.75","1780.40"
"2020-08-05","1788.97","1778.31","1782.54"
"2020-08-06","1790.98","1766.62","1772.74"
"2020-08-07","1786.60","1767.25","1783.07"
"2020-08-10","1791.61","1776.83","1785.21"
"2020-08-11","1821.22","1797.82","1816.49"
"2020-08-12","1835.22","1806.64","1834.18"
"2020-08-13","1832.62","1822.73","1831.14"
"2020-08-14","1824.13","1795.84","1800.77"
"2020-08-17","1820.44","1801.68","1820.41"
"2020-08-18","1822.58","1799.04","1804.79"
"2020-08-19","1821.63","1801.43","1817.83"
"2020-08-20","1810.92","1795.31","1802.46"
"2020-08-21","1817.23","1792.73","1806.22"
"2020-08-24","1837.37","1817.56","1828.01"
"2020-08-25","1844.04","1829.62","1830.33"
"2020-08-26","1844.77","1820.03","1843.88"
"2020-08-27","1850.80","1838.64","1840.16"
"2020-08-28","1841.94","1820.19","1825.26"
"2020-08-31","1838.19","1820.98","1821.12"
"2020-09-01","1837.56","1809.23","1812.95"
"2020-09-02","1849.58","1824.13","1833.36"
"2020-09-03","1857.63","1804.10","1807.21"
"2020-09-04","1825.94","1778.09","1792.55"
"2020-09-07","1823.17","1799.34","1822.99"
"2020-09-08","1824.93","1786.91","1798.79"
"2020-09-09","1838.23","1796.06","1837.41"
"2020-09-10","1837.59","1817.82","1823.13"
"2020-09-11","1831.79","1815.90","1822.51"
"2020-09-14","1836.65","1814.33","1819.73"
"2020-09-15","1844.80","1820.84","1837.55"
"2020-09-16","1856.67","1840.09","1856.55"
"2020-09-17","1858.54","1836.38","1856.78"
"2020-09-18","1867.89","1856.57","1862.29"
"2020-09-21","1853.13","1807.93","1813.29"
"2020-09-22","1837.27","1816.86","1824.66"
"2020-09-23","1839.17","1820.58","1832.83"
"2020-09-24","1814.07","1794.48","1799.35"
"2020-09-25","1805.42","1780.70","1805.39"
"2020-09-28","1845.43","1824.84","1844.62"
"2020-09-29","1859.89","1841.28","1855.53"
"2020-09-30","1855.11","1842.64","1848.06"
"2020-10-01","1864.19","1849.36","1855.71"
"2020-10-02","1849.74","1832.22","1849.68"
"2020-10-05","1874.92","1860.01","1872.64"
"2020-10-06","1877.26","1860.54","1860.54"
"2020-10-07","1873.06","1860.58","1865.79"
"2020-10-08","1881.62","1867.07","1875.55"
"2020-10-09","1893.43","1884.91","1891.34"
"2020-10-12","1918.08","1893.93","1918.01"
"2020-10-13","1923.16","1908.58","1912.19"
"2020-10-14","1917.85","1904.27","1911.10"
"2020-10-15","1895.40","1874.08","1878.92"
"2020-10-16","1905.09","1884.35","1898.58"
"2020-10-19","1912.70","1894.78","1898.49"
"2020-10-20","1906.21","1895.28","1896.60"
"2020-10-21","1903.49","1874.26","1875.94"
"2020-10-22","1874.71","1857.05","1865.18"
"2020-10-23","1877.42","1863.70","1865.87"
"2020-10-26","1861.86","1829.51","1831.82"
"2020-10-27","1841.88","1817.06","1822.19"
"2020-10-28","1808.91","1763.54","1770.55"
"2020-10-29","1783.07","1755.04","1767.80"
"2020-10-30","1774.31","1753.64","1764.37"
"2020-11-02","1791.53","1759.17","1785.98"
"2020-11-03","1811.71","1794.99","1810.54"
"2020-11-04","1858.16","1787.18","1857.17"
"2020-11-05","1894.78","1869.82","1891.86"
"2020-11-06","1893.43","1868.77","1884.32"
"2020-11-09","1942.22","1902.31","1917.15"
"2020-11-10","1924.70","1900.29","1911.63"
"2020-11-11","1939.80","1906.60","1932.16"
"2020-11-12","1985.56","1916.09","1927.97"
"2020-11-13","1923.50","1912.18","1915.71"
"2020-11-16","1931.37","1913.87","1926.36"
"2020-11-17","1933.52","1917.11","1922.97"
"2020-11-18","1937.86","1914.69","1929.59"
"2020-11-19","1930.91","1913.41","1924.53"
"2020-11-20","1945.71","1921.23","1944.78"
"2020-11-23","1950.09","1932.04","1932.04"
"2020-11-24","1942.89","1924.73","1926.97"
"2020-11-25","1944.21","1928.58","1932.24"
"2020-11-26","1943.86","1930.85","1935.09"
"2020-11-27","1953.84","1928.21","1953.84"
"2020-11-30","1962.12","1936.00","1936.00"
"2020-12-01","1944.21","1927.82","1932.90"
"2020-12-02","1941.13","1916.80","1925.27"
"2020-12-03","1929.90","1906.71","1910.46"
"2020-12-04","1916.42","1906.12","1912.21"
"2020-12-07","1929.55","1909.07","1922.17"
"2020-12-08","1934.48","1912.44","1934.35"
"2020-12-09","1943.84","1929.10","1940.63"
"2020-12-10","1942.71","1915.52","1926.66"
"2020-12-11","1923.59","1899.47","1918.82"
"2020-12-14","1931.13","1921.50","1925.91"
"2020-12-15","1933.47","1913.87","1927.90"
"2020-12-16","1942.21","1928.12","1942.21"
"2020-12-17","1956.78","1943.75","1944.28"
"2020-12-18","1957.62","1941.61","1954.64"
"2020-12-21","1939.59","1904.21","1924.80"
"2020-12-22","1940.06","1926.60","1934.42"
"2020-12-23","1942.36","1929.45","1936.77"
"2020-12-28","1967.58","1944.76","1965.89"
"2020-12-29","1984.07","1971.81","1977.62"
"2020-12-30","1981.81","1959.50","1959.50"
"2020-12-31","1964.51","1958.01","1960.74"
"2021-01-04","1994.89","1976.15","1983.51"
"2021-01-05","1984.28","1971.43","1971.94"
"2021-01-06","1977.76","1967.60","1968.19"
"2021-01-07","2014.20","1999.25","2011.30"
"2021-01-08","2029.65","2015.91","2022.02"
"2021-01-11","2022.42","2000.69","2006.94"
"2021-01-12","2021.01","1994.87","2005.20"
"2021-01-13","2006.40","1991.73","2003.90"
